Time,PopAltamira,PopTucurui,ShutAltamira,ShutTucurui,AdmAltamira,AdmTucurui,StkAltamira,StkTucurui,AltamiraIll,Altamira5thGIn,Altamira5thGI,AltamiraIncPriEd,AltamiraComPriEd,AltamiraIncHS,AltamiraComHS,AltamiraIncHE,AltamiraComHE,TucuruiIll,Tucurui5thGIn,Tucurui5thGI,TucuruiIncPriEd,TucuruiComPriEd,TucuruiIncHS,TucuruiComHS,TucuruiIncHE,TucuruiComHE,AltamiraZero,AltamiraOneThree,AltamiraThreeSix,AltamiraSixTwelve,AltamiraTwelveTwentyFour,AltamiraTwentyFourThirtySix,AltamiraThirtySixSixty,AltamiraSixtyOHTwenty,AltamiraOHTwentyMore,TucuruiZero,TucuruiOneThree,TucuruiThreeSix,TucuruiSixTwelve,TucuruiTwelveTwentyFour,TucuruiTwentyFourThirtySix,TucuruiThirtySixSixty,TucuruiSixtyOHTwenty,TucuruiOHTwentyMore,VarStkAltamira,VarStkTucurui,EmpRateAltamira,EmpRateTucurui,AdmRateAltamira,AdmRateTucurui,ShutRateAltamira,ShutRateTucurui,TurnoverAltamira,TurnoverTucurui
2017-08-01,111374,108885,213,3,97,37,2873,137,3,10,7,93,58,35,98,0,6,310,0,2,4,7,1,12,12,0,97,15,28,25,47,31,54,10,0,307,37,0,0,1,1,1,0,0,0,0,0.025795966742686804,0.0012582082013133122,0.03376261747302471,0.27007299270072993,0.07413853115210581,0.021897810218978103,0.03376261747302471,0.021897810218978103
2017-09-01,111481,108885,47,2,262,41,2873,137,1,12,7,76,51,33,125,1,3,309,0,3,0,0,2,1,37,0,262,10,15,8,7,4,2,1,0,309,41,0,0,0,0,1,0,0,0,0,0.025771207649734035,0.0012582082013133122,0.09119387399930386,0.29927007299270075,0.016359206404455272,0.014598540145985401,0.016359206404455272,0.014598540145985401
2017-10-01,111588,108885,172,13,157,19,2873,137,2,9,12,56,43,32,169,2,4,329,0,0,2,1,0,3,23,0,157,18,28,12,26,21,55,11,1,329,19,6,4,0,1,0,1,1,0,0,0.02574649603900061,0.0012582082013133122,0.05464671075530804,0.1386861313868613,0.05986773407587887,0.0948905109489051,0.05464671075530804,0.0948905109489051
2017-11-01,111695,108885,131,7,54,22,2873,137,2,5,5,37,27,18,82,1,8,185,0,2,2,8,2,1,14,0,54,16,21,25,25,12,26,5,0,184,22,2,3,0,0,0,2,0,0,0,0.025721831774027485,0.0012582082013133122,0.018795683954054995,0.16058394160583941,0.04559693699965193,0.051094890510948905,0.018795683954054995,0.051094890510948905
2017-12-01,111802,108885,223,33,11,17,2873,137,0,12,10,66,29,34,76,0,7,234,0,0,1,6,6,5,29,0,11,13,37,36,24,29,68,16,0,234,17,12,18,0,2,0,0,0,0,0,0.025697214718878016,0.0012582082013133122,0.0038287504350852765,0.12408759124087591,0.0776192133658197,0.24087591240875914,0.0038287504350852765,0.12408759124087591
2018-01-01,111909,108885,151,176,68,2,4111,94,2,5,4,41,38,18,100,1,10,219,0,9,3,48,35,11,72,0,68,2,44,19,21,10,43,12,0,219,2,0,47,93,35,0,0,0,0.43090845805777933,-0.31386861313868614,0.036735204496510555,8.632961381273821e-4,0.016540987594259305,0.02127659574468085,0.03673072245195816,1.872340425531915,0.016540987594259305,0.02127659574468085
2018-02-01,112016,109156,88,93,140,1,4111,94,0,8,14,35,49,36,75,4,7,228,0,3,0,19,25,13,32,1,140,5,16,16,30,4,10,6,0,227,1,0,27,52,14,0,0,0,0,0,0.036700114269390086,8.611528454688703e-4,0.034054974458769156,0.010638297872340425,0.02140598394551204,0.9893617021276596,0.02140598394551204,0.010638297872340425
2018-03-01,112123,109428,150,58,129,7,4111,94,0,12,11,36,34,63,109,4,10,279,1,2,1,8,15,7,30,0,129,15,11,33,51,11,24,4,0,278,7,0,10,34,12,1,0,1,0,0,0.03666509101611623,8.590123186021859e-4,0.031379226465580154,0.07446808510638298,0.03648747263439552,0.6170212765957447,0.031379226465580154,0.07446808510638298
2018-04-01,112230,109700,160,48,121,1,4111,94,2,6,21,38,49,60,100,0,5,281,0,3,0,8,8,1,27,1,121,53,5,21,47,13,16,4,0,280,1,0,1,43,2,1,0,1,0,0,0.03663013454513053,8.568824065633546e-4,0.029433227925079058,0.010638297872340425,0.038919970810021895,0.5106382978723404,0.029433227925079058,0.010638297872340425
2018-05-01,112338,109972,131,66,145,27,4111,94,1,5,19,41,27,82,94,0,7,276,0,2,1,8,22,7,52,1,145,8,6,46,37,12,15,7,0,276,27,5,2,38,18,2,1,0,0,0,0.03659491890544606,8.547630305896047e-4,0.03527122354658234,0.2872340425531915,0.03186572610070543,0.7021276595744681,0.03186572610070543,0.2872340425531915
2018-06-01,112445,110244,93,24,204,11,4111,94,3,20,18,62,37,44,104,2,7,297,0,0,0,1,6,1,27,0,204,11,27,14,5,12,12,12,0,297,11,21,0,1,1,1,0,0,0,0,0.036560096046956286,8.526541126954755e-4,0.04962296278277791,0.11702127659574468,0.022622233033325227,0.2553191489361702,0.022622233033325227,0.11702127659574468
2018-07-01,112552,110516,131,29,614,15,4111,94,0,42,19,206,110,106,256,4,2,745,0,3,0,9,6,3,21,1,614,10,35,37,18,10,8,12,0,744,15,8,0,3,15,1,2,0,0,0,0.03652533939867794,8.505555756632523e-4,0.14935538798345901,0.1595744680851064,0.03186572610070543,0.30851063829787234,0.03186572610070543,0.1595744680851064
2018-08-01,112659,110788,99,48,429,55,4111,94,5,51,19,108,86,45,199,3,12,528,6,2,7,18,10,14,43,1,429,12,8,20,9,9,23,16,0,526,55,9,3,27,8,1,0,0,0,0,0.03649064877195785,8.484673430335416e-4,0.1043541717343712,0.5851063829787234,0.024081731938701046,0.5106382978723404,0.024081731938701046,0.5106382978723404
2018-09-01,112766,111060,114,22,291,14,4111,94,3,26,15,72,67,37,178,1,6,405,0,3,0,10,8,3,11,0,291,35,8,14,14,11,16,14,0,403,14,5,2,4,8,3,0,0,0,0,0.03645602397885887,8.463893390959842e-4,0.07078569691072732,0.14893617021276595,0.027730479202140598,0.23404255319148937,0.027730479202140598,0.14893617021276595
2018-10-01,112873,111332,251,34,170,18,4111,94,2,24,24,74,60,59,168,2,8,421,0,3,1,13,8,2,24,0,170,57,60,30,42,25,27,10,0,421,18,3,9,6,14,2,0,0,0,0,0.0364214648321565,8.443214888801063e-4,0.04135246898564826,0.19148936170212766,0.061055704208221845,0.3617021276595745,0.04135246898564826,0.19148936170212766
2018-11-01,112980,111604,148,48,176,1,4111,94,1,19,23,61,58,33,121,4,4,324,0,0,0,11,11,4,20,1,176,39,38,14,19,9,16,13,0,324,1,6,11,3,22,4,0,2,0,0,0.036386971145335456,8.42263718146303e-4,0.04281196789102408,0.010638297872340425,0.03600097299927025,0.5106382978723404,0.03600097299927025,0.010638297872340425
2018-12-01,113087,111876,306,82,105,13,4111,94,4,45,14,74,63,44,158,2,7,411,5,3,4,19,15,2,44,1,105,65,133,29,20,19,19,21,0,411,13,3,25,11,32,10,1,0,0,0,0.03635254273258642,8.402159533769531e-4,0.025541230844076866,0.13829787234042554,0.07443444417416686,0.8723404255319149,0.025541230844076866,0.13829787234042554
2019-01-01,113195,112148,279,27,174,2,2680,84,2,23,14,81,84,55,185,2,7,453,0,3,0,4,5,5,12,0,174,17,67,63,35,21,34,36,0,447,2,1,5,2,16,3,0,0,-0.3480904889321333,-0.10638297872340426,0.023675957418613898,7.490102364732318e-4,0.06492537313432836,0.023809523809523808,0.1041044776119403,0.32142857142857145,0.06492537313432836,0.023809523809523808
2019-02-01,113195,112148,289,13,287,3,2680,84,1,46,13,122,73,74,235,0,12,576,0,0,0,1,1,0,12,0,287,9,25,78,59,21,50,42,0,571,3,5,0,0,6,2,0,0,0,0,0.023675957418613898,7.490102364732318e-4,0.10708955223880597,0.03571428571428571,0.10783582089552239,0.15476190476190477,0.10708955223880597,0.03571428571428571
2019-03-01,113195,112148,320,28,156,40,2680,84,2,36,12,77,73,69,198,2,7,476,1,2,1,4,2,4,48,0,156,12,79,128,44,12,19,26,0,476,40,1,1,8,13,4,1,0,0,0,0.023675957418613898,7.490102364732318e-4,0.058208955223880594,0.47619047619047616,0.11940298507462686,0.3333333333333333,0.058208955223880594,0.3333333333333333
2019-04-01,113195,112148,329,9,252,50,2680,84,0,52,17,94,104,92,214,0,8,581,0,0,1,0,6,0,51,0,252,44,24,129,80,9,26,16,0,580,50,3,1,2,1,1,0,0,0,0,0.023675957418613898,7.490102364732318e-4,0.09402985074626866,0.5952380952380952,0.12276119402985075,0.10714285714285714,0.09402985074626866,0.10714285714285714
2019-05-01,113195,112148,251,12,255,68,2680,84,4,50,16,91,80,69,187,2,7,506,0,0,0,1,3,3,73,0,255,11,47,81,48,8,24,31,0,505,68,9,0,1,1,1,0,0,0,0,0.023675957418613898,7.490102364732318e-4,0.09514925373134328,0.8095238095238095,0.09365671641791044,0.14285714285714285,0.09365671641791044,0.14285714285714285
2019-06-01,113195,112148,355,13,273,22,2680,84,0,49,16,113,96,67,272,2,13,628,0,1,0,2,2,2,27,1,273,28,67,154,26,8,40,30,0,626,22,7,3,2,0,0,1,0,0,0,0.023675957418613898,7.490102364732318e-4,0.10186567164179104,0.2619047619047619,0.13246268656716417,0.15476190476190477,0.10186567164179104,0.15476190476190477
2019-07-01,113195,112148,288,14,214,9,2680,84,0,39,17,86,101,53,194,1,11,502,0,0,0,0,6,0,17,0,214,26,39,74,52,6,37,49,2,499,9,1,9,3,0,0,0,1,0,0,0.023675957418613898,7.490102364732318e-4,0.07985074626865672,0.10714285714285714,0.10746268656716418,0.16666666666666666,0.07985074626865672,0.10714285714285714
2019-08-01,113195,112148,227,26,172,26,2680,84,0,33,12,61,75,37,174,1,6,399,0,2,0,0,4,2,43,0,172,18,23,52,53,3,39,37,1,398,26,7,10,7,0,1,0,1,0,0,0.023675957418613898,7.490102364732318e-4,0.06417910447761194,0.30952380952380953,0.08470149253731343,0.30952380952380953,0.06417910447761194,0.30952380952380953
2019-09-01,113195,112148,194,5,101,7,2680,84,0,20,11,31,67,33,123,1,9,295,0,0,1,0,1,0,9,0,101,14,44,50,39,16,6,24,1,295,7,1,1,3,0,0,0,0,0,0,0.023675957418613898,7.490102364732318e-4,0.037686567164179105,0.08333333333333333,0.07238805970149254,0.05952380952380952,0.037686567164179105,0.05952380952380952
2019-10-01,113195,112148,326,22,88,19,2680,84,2,22,11,64,66,52,191,2,4,414,0,1,0,0,10,1,27,0,88,23,57,63,78,15,33,55,0,412,19,2,5,11,4,0,0,0,0,0,0.023675957418613898,7.490102364732318e-4,0.03283582089552239,0.2261904761904762,0.12164179104477611,0.2619047619047619,0.03283582089552239,0.2261904761904762
2019-11-01,113195,112148,295,10,197,41,2680,84,3,70,19,79,113,58,145,2,3,492,0,0,0,0,0,1,50,0,197,20,80,86,66,7,17,15,0,488,41,0,4,5,0,1,0,0,0,0,0.023675957418613898,7.490102364732318e-4,0.07350746268656716,0.4880952380952381,0.11007462686567164,0.11904761904761904,0.07350746268656716,0.11904761904761904
2019-12-01,113195,112148,302,66,15,2,2680,84,2,20,9,70,52,36,117,2,9,317,0,0,0,1,8,2,56,1,15,13,49,68,74,18,34,45,0,316,2,10,20,35,0,1,0,0,0,0,0.023675957418613898,7.490102364732318e-4,0.005597014925373134,0.023809523809523808,0.1126865671641791,0.7857142857142857,0.005597014925373134,0.023809523809523808
